,mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_score,std_test_score,mean_train_score,std_train_score,combination,rank_test_score,repetition,binary,ngram_range,tokens,alpha
465,0.049448394775390626,0.012394767042784558,0.008744263648986816,0.002214792263031812,0.7382550335570469,0.01588209337744865,0.8121551081282623,0.003520677594067959,tf-idf,61,2,False,unigram,400,0.3
80,0.04681520462036133,0.010187206937512586,0.007730245590209961,0.0013377171270831485,0.7375838926174497,0.014221221543904103,0.8469798657718121,0.0031248809604410093,tf-idf,62,2,True,unigram,800,0.3
79,0.05254330635070801,0.012624330175187274,0.008827495574951171,0.0019814609884200927,0.7375838926174497,0.019323731609245613,0.8653989560029828,0.004683760998491331,tf-idf,62,2,True,unigram,800,0.2
68,0.047009062767028806,0.009840097015605207,0.008333110809326172,0.002073152922870972,0.7375838926174497,0.01179758109479662,0.8165548098434006,0.004608959624269188,tf-idf,62,2,True,unigram,400,0.2
627,0.10275533199310302,0.0247479288837312,0.012990331649780274,0.003089955717641297,0.7369127516778524,0.02796331094765055,0.9013422818791945,0.004969487570930976,tf-idf,65,2,False,unigram_bigram,1200,0.0
524,0.05967159271240234,0.012786854904380883,0.010634255409240723,0.002212178842121436,0.736241610738255,0.013770660757505519,0.8219239373601791,0.003298037939969578,tf-idf,66,2,False,unigram,1600,0.7
66,0.04922490119934082,0.013000659275235126,0.008693695068359375,0.0020234025597106868,0.7355704697986578,0.02460443326150787,0.8730797912005966,0.005175048940461568,tf-idf,67,2,True,unigram,400,0.0
501,0.0553206205368042,0.012988745050011432,0.010227537155151368,0.0024874478921616872,0.7355704697986577,0.012804553039153663,0.8223713646532438,0.0029603927280058276,tf-idf,68,2,False,unigram,1200,0.6
651,0.12441477775573731,0.028665618337340434,0.013961005210876464,0.00364008894946194,0.7348993288590604,0.011720972615149677,0.83027591349739,0.0056418434957129756,tf-idf,69,2,False,unigram_bigram,1600,0.2
232,0.12487068176269531,0.02568278937547605,0.015224289894104005,0.0031084270644131206,0.7348993288590604,0.011330163098076619,0.8264727815063386,0.005975476697260438,tf-idf,69,2,True,unigram_bigram,1200,0.1
93,0.0507828950881958,0.013080285364801263,0.008945679664611817,0.0021095091471514905,0.7342281879194632,0.012804553039153658,0.83027591349739,0.004401597185197234,tf-idf,71,2,True,unigram,1000,0.5
640,0.12128627300262451,0.03046149057720054,0.01549844741821289,0.003300566614237247,0.7342281879194631,0.012080536912751702,0.8185682326621924,0.00670353336852172,tf-idf,72,2,False,unigram_bigram,1400,0.2
81,0.04712896347045899,0.011671188139828717,0.008222675323486328,0.0019850657566254917,0.7335570469798658,0.016724746032720977,0.8337807606263983,0.0032581733445120626,tf-idf,73,2,True,unigram,800,0.4
513,0.06276156902313232,0.0063934202183157825,0.01055004596710205,0.002027868101061267,0.7335570469798658,0.014410007082942234,0.8204325130499628,0.004545786921440173,tf-idf,73,2,False,unigram,1400,0.7
255,0.12803211212158203,0.02721200486028179,0.014976716041564942,0.003254060702438045,0.7335570469798658,0.013100148520767234,0.8237136465324385,0.006285252052410285,tf-idf,73,2,True,unigram_bigram,1600,0.2
127,0.05551536083221435,0.01179102052535507,0.010657739639282227,0.0021030778363409315,0.7335570469798658,0.016991931410969368,0.8360178970917227,0.004442467116661134,tf-idf,73,2,True,unigram,1600,0.6
105,0.03856403827667236,0.0003392528335755028,0.007379341125488281,0.00021919060532662625,0.7335570469798658,0.018514247280716416,0.8263236390753169,0.0037943487645663043,tf-idf,73,2,True,unigram,1200,0.6
231,0.1238062858581543,0.027711210037503445,0.015703272819519044,0.0032860575825045513,0.7335570469798658,0.023642838864172542,0.8945563012677106,0.0048235530585522,tf-idf,73,2,True,unigram_bigram,1200,0.0
490,0.049987292289733885,0.013193673968896497,0.008804917335510254,0.0023657897712707665,0.7328859060402686,0.014947018423704779,0.8197613721103654,0.00341809593925902,tf-idf,79,2,False,unigram,1000,0.6
502,0.056348133087158206,0.01286242111433979,0.010014629364013672,0.0022444465449104217,0.7328859060402684,0.014947018423704779,0.8145413870246084,0.004057798019511651,tf-idf,80,2,False,unigram,1200,0.7
117,0.050138998031616214,0.014152705371378594,0.008829712867736816,0.0021917705065908288,0.7322147651006712,0.0160092086468142,0.8225205070842654,0.0037434453088772725,tf-idf,81,2,True,unigram,1400,0.7
515,0.0668607473373413,0.003576028899449988,0.012071728706359863,0.0007862411165390067,0.7322147651006712,0.01709763651390203,0.804026845637584,0.0039005807101034993,tf-idf,81,2,False,unigram,1400,0.9
479,0.040847277641296385,0.004682862959333122,0.007106947898864746,0.000617700356431277,0.7322147651006712,0.017359083431379298,0.8131991051454138,0.005602775169653048,tf-idf,81,2,False,unigram,800,0.6
629,0.1360848665237427,0.01932235824248351,0.015923690795898438,0.0018284971373840216,0.7322147651006712,0.017359083431379294,0.8049217002237136,0.00632054290840182,tf-idf,81,2,False,unigram_bigram,1200,0.2
466,0.04471127986907959,0.008305439017956178,0.008264493942260743,0.0019505951956903347,0.7322147651006711,0.016288135704042424,0.802386278896346,0.00404338306091751,tf-idf,85,2,False,unigram,400,0.4
69,0.05873608589172363,0.011945892288475883,0.010581898689270019,0.002186480845388833,0.7322147651006711,0.011409395973154388,0.8026099925428785,0.005080155504922031,tf-idf,85,2,True,unigram,400,0.3
244,0.13216784000396728,0.01980975227613007,0.016765832901000977,0.002223487210172126,0.7315436241610739,0.01308294542927381,0.8061894108873975,0.005683579123725951,tf-idf,87,2,True,unigram_bigram,1400,0.2
514,0.06597287654876709,0.006402847505290396,0.012549304962158203,0.0005136841817881778,0.7308724832214766,0.014221221543904119,0.810738255033557,0.00385757409586207,tf-idf,88,2,False,unigram,1400,0.8
526,0.04682128429412842,0.013009088238309706,0.009351825714111328,0.0024109928296848875,0.7308724832214766,0.0173590834313793,0.8085011185682326,0.003348239272280924,tf-idf,88,2,False,unigram,1600,0.9
462,0.05301361083984375,0.013729932893939449,0.009599757194519044,0.0022926364188211273,0.7308724832214765,0.023528252540883372,0.8814317673378076,0.0034657569093578485,tf-idf,90,2,False,unigram,400,0.0
525,0.04839456081390381,0.011443060962250309,0.008868741989135741,0.0023857088083444325,0.7302013422818793,0.01638463841038083,0.813944817300522,0.0027951774517511376,tf-idf,91,2,False,unigram,1600,0.8
503,0.058798575401306154,0.011288992080676869,0.01039435863494873,0.002137446258299741,0.7302013422818793,0.016107382550335593,0.8058911260253542,0.004192600386836862,tf-idf,91,2,False,unigram,1200,0.8
82,0.04311246871948242,0.009571891214339535,0.007731723785400391,0.001629083940333891,0.7302013422818792,0.017958507597663986,0.8208799403430275,0.003784810601178077,tf-idf,93,2,True,unigram,800,0.5
491,0.04311072826385498,0.009299112825881386,0.008126401901245117,0.001755712775675656,0.7288590604026847,0.014456818274186614,0.8111856823266219,0.004654582113147574,tf-idf,94,2,False,unigram,1000,0.7
467,0.040205979347229005,0.008642444457899849,0.007302284240722656,0.0009183921298923419,0.7288590604026846,0.01593871421078917,0.791648023862789,0.004273392626963295,tf-idf,95,2,False,unigram,400,0.5
516,0.06278839111328124,0.008502394536578924,0.011310267448425292,0.002030790218086934,0.7281879194630874,0.0162327337214065,0.7967188665175242,0.0041813111913127895,tf-idf,96,2,False,unigram,1400,1.0
106,0.03854877948760986,0.00042421227658299206,0.00738675594329834,7.647790560721254e-05,0.7281879194630873,0.017044865904966854,0.816331096196868,0.0038898736333318426,tf-idf,97,2,True,unigram,1200,0.7
128,0.05892426967620849,0.011170918106769947,0.009399843215942384,0.002396335099377343,0.7281879194630873,0.017565439366848883,0.8252796420581655,0.004284439201259725,tf-idf,97,2,True,unigram,1600,0.7
504,0.0504626989364624,0.012849069286848971,0.009172153472900391,0.00219719703667849,0.7281879194630873,0.01566794299319298,0.7997762863534675,0.003548994491958471,tf-idf,97,2,False,unigram,1200,0.9
94,0.04293270111083984,0.010130078072868927,0.008028602600097657,0.0015067337990893616,0.72751677852349,0.01805855576788419,0.8202833706189411,0.003960005383251842,tf-idf,100,2,True,unigram,1000,0.6
70,0.044646263122558594,0.010150035239607951,0.008087992668151855,0.0015049316854025632,0.72751677852349,0.014141817117923167,0.7920954511558539,0.004281193167608441,tf-idf,100,2,True,unigram,400,0.4
527,0.051163744926452634,0.012839113040451076,0.009462714195251465,0.002234114956059609,0.72751677852349,0.01755261319546582,0.8002237136465326,0.00361420456854665,tf-idf,100,2,False,unigram,1600,1.0
492,0.03722984790802002,0.0005381560491402999,0.006998682022094726,0.00023154974277126607,0.72751677852349,0.01649423587576446,0.8020134228187921,0.003672206488365422,tf-idf,100,2,False,unigram,1000,0.8
505,0.04935343265533447,0.012400068800563407,0.008642888069152832,0.0023396001353629564,0.7268456375838926,0.013770660757505528,0.7929903057419837,0.0031496960599467333,tf-idf,104,2,False,unigram,1200,1.0
129,0.05545775890350342,0.012180725522269748,0.009010243415832519,0.0020864889108988594,0.7261744966442953,0.019863957834830547,0.8164056674123789,0.004830465247040014,tf-idf,105,2,True,unigram,1600,0.8
617,0.10256075859069824,0.0268368649689445,0.014974260330200195,0.0036156722305852197,0.7261744966442953,0.02053296448426626,0.8216256524981358,0.004319984595961316,tf-idf,105,2,False,unigram_bigram,1000,0.1
118,0.050167417526245116,0.01446036428372459,0.009261417388916015,0.002347403398882351,0.7261744966442953,0.016384638410380833,0.8126771066368382,0.004713939039307704,tf-idf,105,2,True,unigram,1400,0.8
652,0.10113162994384765,0.0297907416778774,0.012578105926513672,0.0035103238642370744,0.7261744966442953,0.01610738255033559,0.7946308724832215,0.004526171783890681,tf-idf,105,2,False,unigram_bigram,1600,0.3
119,0.04993288516998291,0.013980388788971366,0.008557796478271484,0.0022132038001363512,0.7261744966442953,0.01940514401986708,0.8046234153616705,0.0040707961413739575,tf-idf,105,2,True,unigram,1400,0.9
220,0.1431340217590332,0.0032819741817813435,0.015311717987060547,0.0030348807173417626,0.7261744966442952,0.02747582481940769,0.8770320656226696,0.0051172374241007556,tf-idf,110,2,True,unigram_bigram,1000,0.0
468,0.037627339363098145,0.0008126489924108145,0.007552981376647949,0.0015198304104088612,0.7255033557046979,0.016288135704042434,0.7825503355704699,0.004501532668989298,tf-idf,111,2,False,unigram,400,0.6
469,0.04353609085083008,0.009895904316619169,0.008066558837890625,0.0018864426523270393,0.7255033557046979,0.019555439307830175,0.774944071588367,0.004013012392863158,tf-idf,111,2,False,unigram,400,0.7
256,0.13486452102661134,0.02097570835080994,0.016936874389648436,0.002155731869201297,0.7248322147651007,0.01825700739427578,0.7903803131991052,0.005504648928847312,tf-idf,113,2,True,unigram_bigram,1600,0.3
480,0.03773195743560791,0.0006151603257609229,0.0069476842880249025,0.00016567576684135488,0.7248322147651007,0.016978672000904065,0.804026845637584,0.005467651835890628,tf-idf,113,2,False,unigram,800,0.7
493,0.0402484655380249,0.004202316419329798,0.007377266883850098,0.0008821670378901389,0.7241610738255033,0.017097636513902024,0.7947054436987324,0.003577087234962388,tf-idf,115,2,False,unigram,1000,0.9
107,0.04739303588867187,0.013883846136391936,0.008135056495666504,0.002035394693014295,0.7241610738255033,0.016009208646814196,0.8079791200596569,0.0040330551179686555,tf-idf,115,2,True,unigram,1200,0.8
481,0.050391006469726565,0.012608924498393376,0.009210658073425294,0.002348924774575992,0.7241610738255033,0.017359083431379294,0.7963460104399702,0.006572850931967269,tf-idf,115,2,False,unigram,800,0.8
470,0.05013751983642578,0.013324623567895412,0.009071135520935058,0.0024545994816597447,0.7241610738255033,0.025012946514878166,0.7683818046234153,0.004880855532275469,tf-idf,115,2,False,unigram,400,0.8
641,0.14199604988098144,0.01957153482342523,0.01745336055755615,0.001604217370238799,0.7228187919463088,0.017514078323087115,0.7853094705443697,0.004962769017740445,tf-idf,119,2,False,unigram_bigram,1400,0.3
221,0.12376000881195068,0.026109050642826565,0.013857364654541016,0.003281080310288374,0.7228187919463088,0.01672474603272098,0.8109619686800894,0.003405055945363419,tf-idf,119,2,True,unigram_bigram,1000,0.1
233,0.13673129081726074,0.014090322792278008,0.015174436569213866,0.003234964833881046,0.7228187919463087,0.008515823852650704,0.7910514541387024,0.005044454742815143,tf-idf,121,2,True,unigram_bigram,1200,0.2
130,0.05551929473876953,0.013576489845972668,0.00954420566558838,0.0020639387300773445,0.7221476510067115,0.022700046342668142,0.8080536912751677,0.0043251304996271426,tf-idf,122,2,True,unigram,1600,0.9
95,0.04179313182830811,0.009292002863251147,0.0072684049606323246,0.0006917560195372377,0.7221476510067114,0.0204009183269405,0.81193139448173,0.0037994747808671016,tf-idf,123,2,True,unigram,1000,0.7
83,0.04239194393157959,0.006646649851541298,0.007707428932189941,0.0013559665770712314,0.7214765100671141,0.02190224009675266,0.8114093959731544,0.004745097172239529,tf-idf,124,2,True,unigram,800,0.6
96,0.042995238304138185,0.011588840702881447,0.008423089981079102,0.0021620254234114653,0.7214765100671141,0.02290744720251814,0.801938851603281,0.0035008783279061894,tf-idf,124,2,True,unigram,1000,0.8
71,0.03742663860321045,0.0005046321715178612,0.007063651084899902,0.00019375251115244044,0.7214765100671141,0.01595283801879829,0.7846383296047725,0.003971223551288405,tf-idf,124,2,True,unigram,400,0.5
653,0.11877751350402832,0.03377498615520916,0.015846610069274902,0.0031857601349040815,0.7214765100671141,0.014780346003721658,0.7705443698732288,0.0040987042755141955,tf-idf,124,2,False,unigram_bigram,1600,0.4
494,0.04013137817382813,0.003170403969746795,0.008252382278442383,0.0018515534969436923,0.7214765100671141,0.014157733630690618,0.7879194630872484,0.0028919790349985763,tf-idf,124,2,False,unigram,1000,1.0
209,0.12897989749908448,0.02999283162815436,0.014825010299682617,0.0033560517494604664,0.7208053691275167,0.018306284157028015,0.8456375838926175,0.005510202297363521,tf-idf,129,2,True,unigram_bigram,800,0.0
108,0.03970446586608887,0.003554790466312937,0.007635092735290528,0.0014134600026303045,0.7201342281879195,0.012393412961489537,0.7995525727069351,0.0039289902676568145,tf-idf,130,2,True,unigram,1200,0.9
482,0.04611151218414307,0.011135351661204676,0.00869908332824707,0.0021876371454022255,0.7201342281879195,0.0177693990535218,0.7879194630872484,0.005911385885937792,tf-idf,130,2,False,unigram,800,0.9
222,0.10880599021911622,0.025864370488403288,0.014744067192077636,0.003410529632405258,0.7194630872483222,0.015538036111127841,0.7772557792692021,0.003918360821899972,tf-idf,132,2,True,unigram_bigram,1000,0.2
616,0.11642529964447021,0.02990936242218478,0.015242695808410645,0.0032825937821404235,0.7187919463087249,0.02741838686686644,0.8863534675615213,0.005671335821575393,tf-idf,133,2,False,unigram_bigram,1000,0.0
120,0.039421820640563966,0.002992699294860099,0.007427811622619629,0.0006641294085439553,0.7187919463087249,0.01836769420591144,0.7961968680089486,0.004399701715137975,tf-idf,133,2,True,unigram,1400,1.0
72,0.04822936058044434,0.012975560027121096,0.009576940536499023,0.002487129349993828,0.7181208053691275,0.015595906092110428,0.7763609246830723,0.004553731436471913,tf-idf,135,2,True,unigram,400,0.6
97,0.04670839309692383,0.013146397035710387,0.009320974349975586,0.0025501227258465566,0.7181208053691275,0.01945151241099254,0.7929157345264728,0.0039466423929602435,tf-idf,135,2,True,unigram,1000,0.9
471,0.042709517478942874,0.009433187045150981,0.008115029335021973,0.0017377522861361614,0.7181208053691275,0.026845637583892627,0.7615958240119314,0.00595683532693258,tf-idf,135,2,False,unigram,400,0.9
618,0.12745339870452882,0.028476417526026195,0.015708422660827635,0.002936928197084233,0.7174496644295303,0.019089211615205222,0.7894854586129755,0.004271440265956664,tf-idf,138,2,False,unigram_bigram,1000,0.2
630,0.12881505489349365,0.023518570198417733,0.01512460708618164,0.0030152636813605273,0.7174496644295302,0.023908071316183725,0.7746457867263236,0.006056358092243707,tf-idf,139,2,False,unigram_bigram,1200,0.3
84,0.04911715984344482,0.012478404287544013,0.008672356605529785,0.0019026833946376325,0.7174496644295302,0.01978443352078347,0.8017151379567485,0.005732290839963485,tf-idf,139,2,True,unigram,800,0.7
